room,idx,original,translation,comments
41,12,How?,איך?,
41,13,"You try very hard to push the ugly troll, but you can't budge him.","אתה מנסה מאוד חזק לדחוף את הטרול המכוער, אבל אתה לא יכול להזיז אותו.",
41,14,Trolls have no sympathy.,לטרולים אין סימפתיה.,
41,15,He isn't there!  Try the bridge.,הוא לא שם! נסה את הגשר.,
41,16,You throw the dagger and it falls into the flowing stream.,אתה זורק את הפגיון והוא נופל לתוך הנחל הזורם.,
41,17,Good news: no troll.,חדשות טובות: אין טרול.,
41,18,To what?,למה?,
41,19,What priceless treasure are you giving the old troll?,איזה אוצר חסר ערך אתה נותן לטרול הזקן?,
41,20,You don't have any.,אין לך משהו כזה.,
41,21,The troll doesn't want just a plain walnut.,הטרול לא רוצה סתם אגוז רגיל.,
41,22,You would have to throw it from here!,תצטרך לזרוק את זה מכאן!,
41,23,"Grasping the precious treasure in a dirt-covered paw, the troll disappears under the bridge.","לאחר שחמד את האוצר היקר בכף יד מכוסת עפר, הטרול נעלם מתחת לגשר.",
41,24,You have slipped down the muddy bank and lodged in the  river's bed.  Good knight.,"החלקת במורד הגדה הבוצית ונתקעת בערוץ הנהר. כעת אתה חסר, סר.",
41,25,It is a well known fact that goats hate trolls intensely. You should move aside and let the goat take care of this nasty troll.,זו עובדה ידועה שעיזים שונאות טרולים בעוצמה. אתה צריך לזוז הצידה ולתת לתיש לטפל בטרול המגעיל הזה.,
41,26,OK,בסדר,
41,27,You could never win a fight with a troll.,לעולם לא תוכל לנצח בקרב עם טרול.,
41,28,"You glance under the old bridge, but see nothing unusual.","אתה מביט מתחת לגשר הישן, אבל לא רואה שום דבר חריג.",
41,29,"As you start to cross the bridge, a wretched troll appears.  Even though you are invisible, he will not let you cross his bridge.","כשאתה מתחיל לחצות את הגשר, טרול עלוב מופיע. למרות שאתה בלתי נראה, הוא לא ייתן לך לחצות את הגשר שלו.",
42,1,You have fallen in the raging current and are swept under.  I'm afraid your end has come.,נפלת בזרם השוצף ונסחפת תחתיו. אני חושש שהקץ שלך הגיע.,
42,2,It is an old stone bridge dating to ancient times.,זהו גשר אבן ישן מהתקופות העתיקות.,
42,3,The river gets to be rather rough around these parts.,הנהר נהיה די סוער באזורים האלה.,
42,4,"Very carefully, the bucket fills with water from the  rapid river.","בזהירות רבה, הדלי מתמלא במים מהנהר המהיר.",
42,5,"Being careful not to slip in, you drink deeply of the cool water.","תוך שאתה נזהר לא להחליק פנימה, אתה שותה לרוויה מהמים הקרירים.",
42,6,You are too far from the water.,אתה רחוק מדי מהמים.,
42,7,The clear blue lake is surrounded by a pretty meadow.,האגם הכחול והצלול מוקף בכר יפה.,
42,8,It tastes very refreshing to a thirsty wanderer.,זה מאד מרענן לנודד צמא.,
42,9,The crystal clear water fills up the bucket.,המים הצלולים כבדולח ממלאים את הדלי.,
42,10,"You glance under the old bridge, but see nothing unusual.","אתה מביט מתחת לגשר הישן, אבל לא רואה שום דבר חריג.",
43,1,The crystal clear water fills up the bucket.,המים הצלולים כבדולח ממלאים את הדלי.,
43,2,It tastes very refreshing to a thirsty wanderer.,זה מאד מרענן לנודד צמא.,
43,3,The clear blue lake is surrounded by a pretty meadow.,האגם הכחול והצלול מוקף בכר יפה.,
43,4,It seems the old goat has wandered off by himself and is no longer following you.,נראה שהתיש הזקן נדד הלאה וכבר לא עוקב אחריך.,
44,1,"It is an ancient, rusty water pump.  It probably doesn't even work.",זוהי משאבת מים עתיקה וחלודה. כנראה שהיא אפילו לא עובדת.,
44,2,The rusty pump doesn't work.,המשאבה החלודה לא עובדת.,
44,3,The handle has been broken and repaired.  The head shows the signs of many sharpenings.,הידית נשברה ותוקנה. הראש מראה סימנים של השחזות רבות.,
44,4,"It was made from rough, hand-hewn logs long ago.  Lately, the upkeep has faltered.  There are even holes in the  roof.","הוא נבנה מבולי עץ גסים חצובים ביד לפני זמן רב. לאחרונה, התחזוקה נכשלה. יש אפילו חורים בגג.",
44,5,The old axe is tightly wedged in the tree stump.  You cannot remove it no matter what you do.,הגרזן הישן תקוע בחוזקה בגדם העץ. אתה לא יכול לשלוף אותו לא משנה מה תעשה.,
44,6,Upon closer inspection you realize this poor cabin doesn't even have a door.,בבדיקה מקרוב אתה מבין שלבקתה העלובה הזו אין אפילו דלת.,
44,7,The trees were cut from these stumps years ago.,העצים נכרתו מהגדמים האלה לפני שנים.,
44,8,"When you look in the doorway, you see a poor, starving woodcutter and his wife.","כשאתה מסתכל בפתח הדלת, אתה רואה חוטב עצים עני ורעב ואת אשתו.",
44,9,You are not close enough.,אתה לא קרוב מספיק.,
44,10,How are you going to use the ax when you can't even get it out of this stump?,איך אתה הולך להשתמש בגרזן כשאתה אפילו לא יכול להוציא אותו מהגדם הזה?,
44,11,Perhaps you should go inside the house for a better look.,אולי אתה צריך להיכנס לתוך הבית למבט טוב יותר.,
45,1,This old cottage is sagging and in great need of repair.,הבקתה הישנה הזו חרבה וזקוקה מאוד לתיקון.,
45,2,The trees were cut from these stumps long ago.,העצים נכרתו מהגדמים האלה לפני זמן רב.,
45,3,"When you look in the window, you see a poor, starving woodcutter and his wife.","כשאתה מסתכל בחלון, אתה רואה חוטב עצים עני ורעב ואת אשתו.",
45,4,There isn't a glass pane in this window.,אין זגוגית בחלון הזה.,
45,5,You could get a much better view if you were a little bit closer.,תוכל לראות הרבה יותר טוב אם תתקרב.,
45,6,You are not close enough.,אתה לא קרוב מספיק.,
45,7,You should really try to find the door.,אתה באמת צריך לנסות למצוא את הדלת.,
45,8,You need to go inside to do that.,אתה צריך להיכנס פנימה כדי לעשות את זה.,
45,9,You can't do that now.,אתה לא יכול לעשות את זה עכשיו.,
45,10,Perhaps you should go inside the house for a better look.,אולי אתה צריך להיכנס לתוך הבית כדי לראות יותר טוב.,
46,1,Watch out!!!  There is an ogre nearby!  He will crush you in his strong arms if he catches you.,היזהר!!! יש עוג בקרבת מקום! הוא ירסק אותך בזרועות החזקות שלו אם יתפוס אותך.,
46,2,You are very fortunate that your protective spell is still working.,אתה בר מזל שהקסם המגן שלך עדיין עובד.,
46,3,"With the magic shield, no harm will come to you.","עם המגן הקסום, שום נזק לא יאונה לך.",
46,4,"Fortunately, you are invisible and the ogre can't see you.","למזלך, אתה בלתי נראה והעוג לא יכול לראות אותך.",
46,5,The ogre's vision is not keen enough to see you.,הראייה של העוג לא חדה מספיק כדי לראות אותך.,
46,6,The ogre can see you now!,העוג יכול לראות אותך עכשיו!,
46,7,The dagger is of little use against such a mean creature.  I would save it if I were you.,הפגיון לא מועיל הרבה נגד יצור כל כך רע. הייתי שומר אותו אם הייתי אתה.,
46,8,OK.  You drop the dagger.,בסדר. אתה מפיל את הפגיון.,
46,9,That is a ferocious looking beast.  Please keep your distance!,זו מפלצת שנראית אכזרית. בבקשה שמור על מרחק!,
46,10,There is no ogre here.,אין כאן עוג.,
46,11,Ogres are practically indestructible.,עוגים כמעט בלתי ניתנים להשמדה.,
46,12,At one time these were very pretty trees.,פעם אלו היו עצים יפים מאוד.,
46,13,Do you really want to try that?,אתה באמת רוצה לנסות את זה?,
46,14,The delightful wild flowers brighten up your day.,פרחי הבר המענגים מאירים את היום שלך.,
46,15,"Their perfume is joyful, sweet, and light.","הבושם שלהם שמח, מתוק וקליל.",
46,16,"Ogres don't talk, they growl!","עוגים לא מדברים, הם נוהמים!",
46,17,You were warned to be careful around this fierce creature!  Maybe next time you will be able to elude the beast.,הרי הוזהרת מפני היצור האכזר הזה! אולי בפעם הבאה תצליח להתחמק מהמפלצת.,
46,18,Lucky for you that ogres are afraid of goats. This one decides to leave you alone.,למזלך עוגים מפחדים מעיזים. העוג הזה מחליט להניח לך.,
46,19,You need to be a little closer to smell the flowers.,אתה צריך להיות קצת יותר קרוב כדי להריח את הפרחים.,
47,1,This is sad.  You are not the first to fail your quest in the Raging River... I hope you may be the last.,זה עצוב. אתה לא הראשון שנכשל במשימה שלו בנהר השוצף... אני מקווה שתהיה האחרון.,
47,2,This is the wild Raging River filled with boulders and rapids.,זהו נהר שוצף פראי מלא אבנים ומפלים.,
47,3,It would be dangerous to try and jump across the river on the boulders.,זה יהיה מסוכן לנסות לקפוץ על פני הנהר על הסלעים.,
47,5,The land across the river looks enchanting.  You wonder how you can get there.,הארץ מעבר לנהר נראית קסומה. אתה תוהה איך אתה יכול להגיע לשם.,
47,6,The mushroom is on the far side of the river.,הפטרייה בצד הרחוק של הנהר.,
47,7,This mushroom is large and aromatic.,הפטרייה הזו גדולה וריחנית.,
47,8,There is a large mushroom growing in the ground close by.,יש פטרייה גדולה שגדלה באדמה בקרבת מקום.,
47,9,You reach down and pick a fat mushroom.,אתה מושיט יד ומרים פטרייה שמנה.,
47,10,You see the familiar side of the Raging River.,אתה רואה את הצד המוכר של הנהר השוצף.,
47,11,The colorful mushroom is in the distance.,הפטרייה הצבעונית במרחק.,
47,12,You need to get closer to do that.,אתה צריך להתקרב כדי לעשות את זה.,
47,13,The river is so swift it is a battle to fill the bucket.,הנהר כל כך מהיר שזה מאמץ גדול למלא את הדלי.,
47,14,The water from this swift river is cold and sweet.,המים מהנהר המהיר הזה קרים ומתוקים.,
47,15,You see King Edward's castle on the horizon.,אתה רואה את הטירה של המלך אדוארד באופק.,
47,16,There is a large mushroom in the meadow next to the river.,יש פטרייה גדולה בכר ליד הנהר.,
47,17,There is nothing of interest around you.,אין שום דבר מעניין סביבך.,
47,18,This lovely meadow is split by the Raging River.,הכר הנפלא הזה מחולק על ידי הנהר השוצף.,
47,19,There is no mushroom here.,אין כאן פטרייה.,
47,20,You already have it.,כבר יש לך את זה.,
48,1,"In the depths of the large hole you seem to sense a faint, green glow.",במעמקי החור הגדול נדמה שאתה מבחין בזוהר ירוק חלש.,
48,2,Don't be afraid... get closer.,אל תפחד... התקרב.,
48,3,OUCH,אאוץ',
49,1,I can see you need a little practice climbing rope!,אני יכול לראות שאתה צריך קצת תרגול בטיפוס על חבל!,
49,2,You should be more careful before trying that next time!,אתה צריך להיות זהיר יותר לפני שתנסה את זה בפעם הבאה!,
49,3,Your arms are like lead... from swimming.  You find it impossible... to swim any longer.  You sink to the bottom... of the well....,הזרועות שלך מרגישות כמו עופרת... משחייה. אתה חש כי בלתי אפשרי עבורך... לשחות יותר. אתה שוקע לתחתית... הבאר....,
49,4,The rope is out of reach.,החבל נמצא מחוץ להישג יד.,
49,5,You cannot climb the sides of the well.  They are too steep and slippery.,אתה לא יכול לטפס על צידי הבאר. הם תלולים וחלקלקים מדי.,
49,6,"When you look upwards, you see the top of the well far, far above.","כשאתה מסתכל למעלה, אתה רואה את החלק העליון של הבאר רחוק, רחוק למעלה.",
49,7,"Although you can only see the bottom of the bucket, it looks like a very nice bucket.","למרות שאתה יכול לראות רק את תחתית הדלי, זה נראה כמו דלי יפה מאוד.",
49,8,The bucket is not here.,הדלי לא כאן.,
49,9,How are you going to get the bucket?,איך אתה הולך להשיג את הדלי?,
49,10,This is murky well water.,אלו מי באר עכורים.,
49,11,The water does not taste as good as you expected.,המים לא טעימים ממש כמו שציפית.,
49,12,"In the midst of your activities, you fill the bucket with well water.","בעיצומן של הפעילויות שלך, אתה ממלא את הדלי במי באר.",
49,13,The knot is tied very tightly.,הקשר קשור חזק מאוד.,
49,14,The rope is secured to the well with a very tight knot.,החבל מחובר לבאר עם קשר חזק מאוד.,
49,15,The thick rope resists your efforts.,החבל העבה מתנגד למאמצים שלך.,
49,16,You have nothing to cut the rope with.,אין לך במה לחתוך את החבל.,
49,17,"Just before slitting the rope, you realize that it is not a very wise move at this time.","רגע לפני חיתוך החבל, אתה מבין שזה לא מהלך חכם במיוחד כרגע.",
49,18,There is no reason to cut the rope.,אין סיבה לחתוך את החבל.,
49,19,You reach up out of the well water and cut the thick rope that holds the bucket.,אתה מושיט יד למעלה מתוך מי הבאר וחותך את החבל העבה שמחזיק את הדלי.,
49,20,You have other things to think about right now.,יש לך דברים אחרים לחשוב עליהם עכשיו.,
49,21,The rope is out of reach.,החבל מחוץ להישג יד.,
49,22,A person in your position is in no position to raise or lower anything.,אדם במצב שלך לא מצוי במצב להרים או להוריד כלום.,
49,23,I don't think that getting in the bucket right now will do you very much good.,אני לא חושב שלהיכנס לדלי עכשיו יעשה לך הרבה טוב.,
49,24,You need to be closer to the water to drink.,אתה צריך להיות קרוב יותר למים כדי לשתות.,
49,25,There is no way for you to get water now.,אין לך דרך להשיג מים עכשיו.,
49,26,Now is not the time to try diving.,עכשיו זה לא הזמן לנסות צלילה.,
49,27,"It is a very long, sturdy rope.",זה חבל ארוך ויציב מאוד.,
50,1,"When the goat saw how dark it was in here, it decided not to stay around.","כשהתיש ראה כמה חשוך כאן, הוא החליט לא להישאר בסביבה.",
50,2,It is empty except for a huge boulder opposite the opening.,זה ריק מלבד סלע ענק מול הפתח.,
50,3,"It is a rather large, vacant cave.",זו מערה גדולה ופנויה למדי.,
50,4,It is a huge piece of granite.,זו חתיכת גרניט ענקית.,
50,5,It is far too heavy to carry around.,זה כבד מדי לסחוב.,
50,6,It is impossible for you to move a boulder this large.,זה בלתי אפשרי בשבילך להזיז סלע כל כך גדול.,
50,7,It took millenniums for these stalagmites and stalactites to form.,לקח אלפי שנים לנטיפים ולזקיפים האלה להיווצר.,
50,8,"Looking out the cave opening, you are able to admire the beautiful scenery outside.","כאשר אתה מביט אל מחוץ לפתח המערה, ביכולתך להעריך את הנוף היפה בחוץ.",
50,9,It leads to another portion of the cave.,זה מוביל לחלק אחר של המערה.,
50,10,It is on the far side of the cave.,זה בצד הרחוק של המערה.,
50,11,There is nothing of interest on top of the boulder.,אין שום דבר מעניין על גבי הסלע.,
51,1,The ferocious fire-breathing dragon is protecting the magic mirror.,הדרקון הפראי שנושף אש מגן על המראה הקסומה.,
51,2,"There is a dead dragon, a large boulder, and a seemingly ordinary mirror in the cave.","יש דרקון מת, סלע גדול ומראה שנראית רגילה במערה.",
51,3,There is a large granite boulder and a magic mirror!! in the cave.,יש סלע גרניט גדול ומראה קסומה!!! במערה.,
51,4,"A green, scaly dragon breathing hot fire and smoke is protecting the mirror.",דרקון ירוק ועטור קשקשים שנושף אש חמה ועשן מגן על המראה.,
51,5,"In this large cavern, there is a slimy dead dragon, an opening on one side, and a large boulder in the other.","במערה הגדולה הזו, יש דרקון מת ומבחיל, פתח בצד אחד וסלע גדול בצד השני.",
51,6,"The cavern is empty, save for a couple of openings on either side.","המערה ריקה, פרט לכמה פתחים משני הצדדים.",
51,7,There is no dragon here.,אין כאן דרקון.,
51,8,"This ferocious, fire-breathing dragon with sharp, green scales and a long tail is protecting the magic mirror. Watch out for the flames!","הדרקון הפראי נושף האש הזה, בעל הקשקשים הירוקים חדים והזנב הארוך מגן על המראה הקסומה. היזהר מהלהבות!",
51,9,You see the once powerful dragon lying lifeless before you.,אתה רואה את הדרקון העוצמתי-לשעבר נח חסר חיים לפניך.,
51,10,It took millenniums for these stalagmites and stalactites to form.,לקח אלפי שנים לנטיפים ולזקיפים האלה להיווצר.,
51,11,This boulder is a huge chunk of granite.,הסלע הזה הוא חתיכת גרניט ענקית.,
51,12,This boulder is far too heavy to move.,הסלע הזה כבד מדי לזוז.,
51,13,A strange watery light issues from the hole.,אור מימי מוזר יוצא מהחור.,
51,14,The mere thought of retrieving the dagger repulses you.,עצם המחשבה על לקחת חזרה את הפגיון דוחה אותך.,
51,15,The hole seems to lead further into the cave.,החור נראה מוביל עמוק יותר לתוך המערה.,
51,16,How?,איך?,
51,17,This dragon had only one life and you have taken it.,לדרקון הזה הייתה רק נשמה אחת ולקחת אותה.,
51,18,With that dragon here?  No way!,בזמן שהדרקון הזה כאן? בשום פנים ואופן!,
51,19,This dragon does not respond to reason.,הדרקון הזה לא מגיב להיגיון.,
51,20,You throw your bucket on the cavern floor.,אתה זורק את הדלי שלך על רצפת המערה.,
51,21,The dragon is protecting the magic mirror.,הדרקון מגן על המראה הקסומה.,
51,22,"The magic mirror is framed with ornate mahogany wood, polished to a high sheen.","המראה הקסומה ממוסגרת בעץ מהגוני מקושט, מלוטש באופן שמקנה לו ברק רב.",
51,23,There is no mirror here.,אין כאן מראה.,
51,24,"Carefully, you pick up the magic mirror.","בזהירות, אתה מרים את המראה הקסומה.",
51,25,I do not think that you can get close enough to the magic mirror with the dragon here.,אני לא חושב שאתה יכול להתקרב מספיק למראה הקסומה עם הדרקון כאן.,
51,26,You could get a much better view if you were closer.,תוכל לראות הרבה יותר טוב אם תתקרב.,
51,27,You are not close enough to reach it.,אתה לא קרוב מספיק להגיע.,
51,28,You don't have a dagger.,אין לך פגיון.,
51,29,You don't have any water.,אין לך מים.,
51,30,You have nothing with which to douse a dragon.,אין לך משהו לכבות דרקון איתו.,
51,31,You can't do that from here.!,אתה לא יכול לעשות את זה מכאן!,
51,32,"The dagger sings through the air, but falls short of the dragon.  You should have been closer.","הפגיון חותך את האוויר, אבל לא מגיע אל הדרקון. היית צריך להתקרב יותר.",
51,33,"You throw your water, but to no avail.  It lands on the floor and is quickly absorbed.","אתה זורק את המים שלך, אבל לחינם. הם נוחתים על הרצפה ונבלעים במהירות.",
51,34,"The water hits the dragon squarely in the mouth, extinguishing its roaring flames.  No fire!  How mortified and embarrassed the dragon is!  Moving a huge boulder in leaving, the dragon creeps off to sulk.","המים ניתזים היישר אל פיו של הדרקון, ומכבים את להבותיו השואגות. אין אש! כמה נכלם ומובך הדרקון! לאחר שהוא מזיז סלע ענק ממקומו, הדרקון חומק לו משם כדי לזעוף לו.",
51,35,"Nervously, you throw the dagger at the dragon and strike it in the heart.  Death for the dragon is instant.","בעצבנות, אתה זורק את הפגיון לעבר הדרקון ופוגע בו בלב. הדרקון מת מיידית.",
51,36,How do you wish to accomplish that?,איך אתה רוצה להשיג את זה?,
51,37,You are too busy looking around to even think about that.,אתה עסוק מדי בהסתכלות מכדי לחשוב על זה אפילו.,
51,38,You should know about these fire-breathing dragons!  Maybe next time you will be a little more careful!,אתה אמור לדעת על הדרקונים נושפי האש הללו! אולי בפעם הבאה תהיה קצת יותר זהיר!,
51,39,Your shield melted from the intensity of the dragon's flames!  You should know about these fire-breathing dragons!  Maybe next time you will be a little more careful!,המגן שלך נמס מעוצמת הלהבות של הדרקון! אתה אמור לדעת על הדרקונים נושפי האש הללו! אולי בפעם הבאה תהיה קצת יותר זהיר!,
51,40,I think you found the dragon!,אני חושב שמצאת את הדרקון!,
52,1,Not even you can hold your breath forever.  The well bottom has become your eternal resting place.,אפילו אתה לא יכול לעצור את הנשימה לנצח. תחתית הבאר הפכה למקום המנוחה הנצחי שלך.,
52,2,This looks like typical well water.,אלה נראים כמו מי באר טיפוסיים.,
52,3,It looks like this bottle has been here for a very long time.,נראה שהבקבוק הזה היה כאן זמן רב מאוד.,
52,4,"This is just an old, junky bottle.  You don't want it.",זה פשוט בקבוק ישן וזבלי. אתה לא רוצה אותו.,
52,5,You are at the bottom of the well.  Through the plants you spy what seems to be a hole in the side of the well.,אתה בתחתית הבאר. דרך הצמחים אתה מגלה מה שנראה כמו חור בצד הבאר.,
52,6,It is very difficult to tell where the hole might lead.,קשה מאוד לדעת לאן החור עשוי להוביל.,
52,7,You are too far away to see clearly.,אתה רחוק מדי כדי לראות בבירור.,
52,8,The rusty old can has been here awhile.,הפחית הישנה והחלודה הייתה כאן זמן מה.,
52,9,You have no use for this old can.,אין לך צורך בפחית הישנה הזו.,
52,10,Thrashing around in the water has caused you to lose the magic ring and become visible again.,השתכשכות במים גרמה לך לאבד את הטבעת הקסומה ולהפוך לנראה שוב.,
53,1,"Even as you are reaching for your medevial flamethrower, the King's agents descend upon you.  You are taken away to be torched at dawn.","שעה שאתה מנסה לשלוף את מטיל הלהבות הביניימי שלך, סוכני המלך תופסים אותך. אתה נלקח להעלאה על המוקד עם עלות השחר.",
53,2,"King Edward the Benevolent is a very wise, but elderly monarch.  His frail body is almost lost in the large throne.","המלך אדוארד הטוב הוא שליט חכם מאוד, אבל בא בימיו. גופו השברירי כמעט אובד בכס הגדול.",
53,3,"The King's throne is made of solid gold, accented with rubies.  It will be yours if you complete your quest.","כס המלך עשוי מזהב מלא, מודגש באבני אודם. הוא יהיה שלך אם תשלים את המשימה שלך.",
53,4,"When you bow to King Edward, his pleased smile warms you.","כשאתה משתחווה למלך אדוארד, החיוך המרוצה שלו מחמם אותך.",
53,5,"The King, though very ill, seems happy to see you.","המלך, למרות שהוא חולה מאוד, נראה שמח לראות אותך.",
53,6,"It is proper to stand directly in front of, and a few paces back from King Edward when addressing His Eminence.","זה נכון לעמוד ישירות מול, וכמה צעדים מאחור מהמלך אדוארד כאשר פונים להוד מלכותו.",
53,7,"You bow, but you are the only one who knows it.","אתה משתחווה, אבל אתה היחיד שיודע את זה.",
53,8,"Go, Sir Graham!  Go and bring me back these treasures!","לך, סר גרהם! לך והבא לי בחזרה את האוצרות האלה!",
53,9,"Welcome back from your quest, Sir Graham.","ברוך שובך מהמשימה שלך, סר גרהם.",
53,10,"Why, Sir Graham, have you failed me and returned without accomplishing your task?  Go, and complete your quest!!","ובכן, סר גרהם, האם אכזבת אותי וחזרת מבלי להשלים את מטלתך? לך והשלם את המשימה שלך!!!",
53,11,"Before exposing your flamethrower, you decide the King is just beyond the range of your obsolete flamethrower.","לפני שתחשוף את מטיל הלהבות שלך, אתה מחליט שהמלך נמצא מעבר לטווח של מטיל הלהבות המיושן שלך.",
53,12,You are not close enough to see him clearly.,אתה לא קרוב מספיק כדי לראות אותו בבירור.,
53,13,"King Edward the Benevolent is sitting on the throne, waiting for you.","המלך אדוארד הטוב יושב על הכס, מחכה לך.",
53,14,It would show more respect if you were closer and in front of King Edward.,זה יראה יותר כבוד אם היית קרוב יותר ומול המלך אדוארד.,
53,15,He bids you to approach so he can hear you.,הוא מבקש ממך להתקרב כדי שיוכל לשמוע אותך.,
53,16,The King is walking towards you to commend you.,המלך הולך לקראתך כדי לשבח אותך.,
53,17,Your heart also aches with pain as you watch the King.,הלב שלך גם כואב מכאב כשאתה צופה במלך.,
53,18,The King is lying motionless on the ground.,המלך שוכב ללא ניע על הקרקע.,
53,19,You are the only King here!,אתה המלך היחיד כאן!,
53,20,"That's not a bad idea, but the custom in Daventry is to bow.","זה לא רעיון רע, אבל המנהג בדבנטרי הוא להשתחוות.",
53,21,To kill King Edward would mean immediate execution!,להרוג את המלך אדוארד יגרור בוודאות הוצאה להורג מיידית!,
53,22,The throne is already occupied.,הכס כבר תפוס.,
53,23,You will have to do that yourself.,תצטרך לעשות את זה בעצמך.,
53,24,"This huge, tapestried room echoes every sound.",החדר הענק והמשוטח הזה מהדהד כל קול.,
53,25,You move aside as the King steps from his throne.,אתה זז הצידה כשהמלך יורד מהכס שלו.,
53,26,"As you approach the throne, the King himself rises to commend  you for a job well done.","כשאתה מתקרב לכס, המלך עצמו קם לשבח אותך על העבודה הטובה שעשית.",
53,27,"""Oh!... Oh!!""  the King proclaims in pain!","""אה!... אה!!"" המלך מכריז בכאב!",
53,28,"From the seemingly lifeless King you hear these words:   ""Well done, Sir Graham.  You have been a good and faithful servant.  Your reward is well deserved.  My kingdom is now yours.""","מהמלך שנראה כלא זע אתה שומע את המילים האלה: ""עבודה טובה, סר גרהם. היית משרת טוב ונאמן. הפרס שלך ראוי. הממלכה שלי היא כעת שלך.""",
53,29,"With those words, King Edward the Benevolent dies.","לאחר שאמר מילים אלה, המלך אדוארד הטוב מת.",
53,30,The experiences of your quest will be invaluable to you as you begin your reign as King of Daventry!!,הניסיון שצברת במסעך יהיה יקר מפז עם תחילת שלטונך כמלך דבנטרי!!!,
53,31,"As you are leaving, your agents remind you that you must remain here now, where it is safe.","כשאתה עוזב, הסוכנים שלך מזכירים לך שאתה חייב להישאר כאן עכשיו, איפה שזה בטוח.",
53,32,"When you speak to King Edward,","כשאתה משוחח עם המלך אדוארד,",
53,33,"he sighs and says,","הוא נאנח ואומר,",
53,34,"""Sir Graham, I am an old man. I fear","""סר גרהם, אני איש זקן. אני חושש",
53,35," my end is near.  I have chosen you to,",שהקץ שלי קרוב. בחרתי בך,
53,36," prove yourself worthy of the throne.,",להוכיח את עצמך ראוי לכס.,
53,37,"As you know, our kingdom is weak and","כפי שאתה יודע, הממלכה שלנו חלשה",
53,38," poor.  I have knowledge of the,",ועניה. יש לי ידע על,
53,39," existence of three things that would,",קיומם של שלושה דברים,
53,40," make our kingdom wealthy and strong.,",שיעשו את הממלכה שלנו עשירה וחזקה.,
53,41,"Somewhere within our kingdom, there is","איפשהו בתוך הממלכה שלנו, יש",
53,42," a magic mirror that tells the future.,",מראה קסומה שמספרת את העתיד.,
53,43," There is a magic shield that will,",יש מגן קסום שיגן,
53,44," protect the bearer from mortal harm.,",על נושאו מפני נזק קטלני.,
53,45," Finally, there is a magic chest that","לבסוף, יש תיבה קסומה",
53,46," is always filled with gold coins.,",שתמיד מלאה במטבעות זהב.,
53,47,"Go, Sir Graham!  Go and bring me","לך, סר גרהם! לך והבא לי",
53,48," back these treasures.,",בחזרה את האוצרות האלה.,
53,49,"If you succeed, you will inherit the","אם תצליח, תירש את",
53,50," throne.""","הכתר."" ",
53,54,Press any key to continue.,לחץ על כל מקש כדי להמשיך.,
53,55,There is no need to bow again.,אין צורך להשתחוות שוב.,
53,56,Your concern for the old king won't allow you to move.,הדאגה שלך למלך הזקן לא מאפשרת לך לזוז.,
53,57,    Thank you for playing             King's Quest                     from               Ken and Roberta Williams     Sol Ackerman   Chris Iden           Jeff Stephenson                 Mark Crowe            Bob Ballew   Mikel Knight     Susan Lee    Russ Truelove         Larry Weissenborn   ,תודה ששיחקת במשימת המלך מאת קן ורוברטה וויליאמס    סול אקרמן    כריס איידן    ג'ף סטפנסון    מארק קרואו    בוב באלו    מייקל נייט    סוזן לי    ראס טרולב     לארי וויסנבורן,
53,58,The king cannot talk right now.,המלך לא יכול לדבר כרגע.,
53,59,That is no way to try and address King Edward.,זו לא הדרך הנאותה לפנות אל המלך אדוארד.,
53,60,The spell to make you invisible has expired and you are once again visible.,הקסם שהפך אותך לבלתי נראה פג ואתה שוב נראה.,
53,61,That man is the King.,האיש הזה הוא המלך.,
54,1,The light from the oil lamp is rather dim in the dark interior of the castle.,האור ממנורת השמן עמום למדי בפנים החשוך של הטירה.,
54,2,"The long marble hall has a cold, dreary feeling.",לאולם השיש הארוך יש תחושה קרה ועגומה.,
55,1,The light from the oil lamp is rather dim in the dark interior of the castle.,האור ממנורת השמן עמום למדי בפנים החשוך של הטירה.,
55,2,There is nobody in the armor.,אין אף אחד בשריון.,
55,3,This is the armor of one of King Edward's knights from years ago.,זהו השריון של אחד מהאבירים של המלך אדוארד מלפני שנים.,
55,4,The armor is firmly mounted to the wall.,השריון מחובר בחוזקה לקיר.,
55,5,"The long marble hall has a cold, dreary feeling.",לאולם השיש הארוך יש תחושה קרה ועגומה.,
56,1,You should know you can't walk on clouds.,אתה אמור לדעת שאתה לא יכול ללכת על עננים.,
56,2,You are in the Land of the Clouds.  It is rumored that a giant lives up here.,אתה בארץ העננים. שמועות אומרות שענק חי כאן למעלה.,
56,3,These flowers look different than any you have ever seen before.,הפרחים האלה נראים שונים מכל פרח שראית קודם.,
57,1,You'll have to keep yourself out of the clouds!,תצטרך לשמור על עצמך מחוץ לעננים!,
57,2,You are in the Land of the Clouds.  It is rumored that a giant lives up here.,אתה בארץ העננים. שמועות אומרות שענק חי כאן למעלה.,
57,3,These are very unusual looking trees.,אלו עצים שנראים מאוד יוצאי דופן.,
58,1,You are fortunate that you have the magic shield or this giant would cause problems for you.,אתה בר מזל שיש לך את המגן הקסום או שהענק הזה היה גורם לך בעיות.,
58,2,The giant cannot see you since you are invisible.,הענק לא יכול לראות אותך מאז שאתה בלתי נראה.,
58,3,The fairy godmother's spell is protecting you.,הקסם של הפיה מגן עליך.,
